"plot","tmin","tmax","mean_prec","mean_vp","mean_srad"
"004-01-0156",-13,37.5,3.67123287671233,1370.71780821918,338.884383561644
"004-01-0157",-13,37.5,3.69534246575342,1367.14520547945,336.78904109589
"004-01-0158",-13,37.5,3.69534246575342,1367.14520547945,336.78904109589
"004-01-0159",-13,38,3.57534246575342,1379.98904109589,336.736438356164
"004-02-0150",-13,38,3.52712328767123,1378.91506849315,334.588493150685
"004-02-0151",-13.5,37.5,3.55945205479452,1356.9095890411,336.203397260274
"004-02-0155",-14,37.5,3.44,1339.28767123288,332.957808219178
"004-02-0156",-14,37.5,3.48164383561644,1336.83287671233,333.317260273973
"004-02-0157",-13,37.5,3.55342465753425,1367.8904109589,337.888438356164
"004-02-0158",-13.5,37.5,3.45534246575342,1343.36438356164,337.267726027397
"004-02-0159",-13,37.5,3.69534246575342,1367.14520547945,336.78904109589
"004-02-0160",-13,38,3.62575342465753,1377.09589041096,337.067835616438
"004-02-0161",-12.5,38,3.51287671232877,1390.70684931507,335.559890410959
"004-02-0162",-13,38,3.62575342465753,1377.09589041096,337.067835616438
"004-02-0165",-13.5,37.5,3.55945205479452,1356.9095890411,336.203397260274
"004-02-0166",-13.5,37.5,3.66958904109589,1357.96164383562,339.484054794521
"004-03-0149",-13.5,37.5,3.51890410958904,1361.00821917808,337.551780821918
"004-03-0150",-13.5,37.5,3.5813698630137,1361.77534246575,337.399232876712
"004-03-0151",-13.5,37.5,3.55945205479452,1356.9095890411,336.203397260274
"004-03-0152",-13.5,37.5,3.52219178082192,1351.40821917808,335.835178082192
"004-03-0153",-12.5,38,3.53369863013699,1373.43561643836,336.601424657534
"004-03-0154",-12.5,38,3.5758904109589,1384.83287671233,335.516054794521
"004-03-0155",-12.5,38,3.57095890410959,1366.70684931507,335.051397260274
"004-03-0156",-12.5,38,3.5227397260274,1385.97260273973,335.444164383562
"004-03-0165",-13.5,37.5,3.51890410958904,1361.00821917808,337.551780821918
"004-03-0166",-13.5,37.5,3.54630136986301,1360.54794520548,336.00701369863
"004-03-0167",-13,38,3.51835616438356,1371.06849315068,335.877260273973
"004-03-0168",-13,38,3.51835616438356,1371.06849315068,335.877260273973
"004-04-0145",-13.5,37.5,3.62958904109589,1363.39726027397,340.616767123288
"004-04-0146",-13.5,37.5,3.62958904109589,1363.39726027397,340.616767123288
"004-04-0147",-13.5,37.5,3.6427397260274,1347.50684931507,337.753424657534
"004-04-0148",-13.5,38,3.47123287671233,1356.44931506849,336.077150684931
"004-04-0151",-13.5,37.5,3.51506849315069,1363.50684931507,336.971397260274
"004-04-0152",-13.5,37.5,3.66958904109589,1357.96164383562,339.484054794521
"004-04-0153",-13.5,37.5,3.66958904109589,1357.96164383562,339.484054794521
"004-04-0154",-13.5,37.5,3.66958904109589,1357.96164383562,339.484054794521
"004-04-0155",-13.5,38,3.46849315068493,1357.65479452055,335.666849315068
"004-04-0156",-13.5,38,3.46849315068493,1357.65479452055,335.666849315068
"004-04-0157",-14,37.5,3.57643835616438,1347.17808219178,336.448876712329
"004-04-0158",-14,37.5,3.57643835616438,1347.17808219178,336.448876712329
"004-04-0159",-12.5,38,3.5227397260274,1386.54246575342,336.124493150685
"004-04-0160",-13,37.5,3.67123287671233,1370.71780821918,338.884383561644
"004-04-0161",-13,37.5,3.61479452054795,1371.00273972603,337.195835616438
"004-05-0150",-13.5,37.5,3.56712328767123,1364.36164383562,336.91002739726
"004-05-0151",-13.5,37.5,3.65041095890411,1356.58082191781,337.209863013699
"004-05-0152",-13,38,3.45917808219178,1368.30684931507,333.676712328767
"004-05-0153",-13.5,37.5,3.54082191780822,1347.28767123288,337.03101369863
"004-05-0154",-12.5,38,3.53369863013699,1373.43561643836,336.601424657534
"004-05-0155",-12.5,38,3.54301369863014,1374.94794520548,336.245479452055
"004-05-0156",-13.5,37.5,3.65041095890411,1356.58082191781,337.209863013699
"004-05-0157",-13.5,38,3.46849315068493,1357.65479452055,335.666849315068
"004-05-0158",-13.5,37.5,3.54630136986301,1360.54794520548,336.00701369863
"004-05-0159",-13,38,3.54027397260274,1375.97808219178,338.593315068493
"004-05-0160",-13.5,37.5,3.62958904109589,1363.39726027397,340.616767123288
"004-05-0175",-13.5,37.5,3.5627397260274,1363.15616438356,335.919342465753
"004-05-0177",-13,38,3.51835616438356,1371.06849315068,335.877260273973
"004-06-0151",-13.5,37.5,3.55945205479452,1356.9095890411,336.203397260274
"004-06-0152",-13.5,37.5,3.57205479452055,1356.97534246575,336.585643835616
"004-06-0153",-13.5,37.5,3.45534246575342,1343.36438356164,337.267726027397
"004-06-0165",-13,38,3.42794520547945,1369.90684931507,336.710136986301
"004-06-0166",-13.5,37.5,3.62958904109589,1363.39726027397,340.616767123288
"004-07-0150",-13,37.5,3.55835616438356,1362.58630136986,337.921753424658
"004-07-0151",-13,37.5,3.56054794520548,1360.96438356164,337.81304109589
"004-07-0152",-13.5,37.5,3.57205479452055,1356.97534246575,336.585643835616
"004-07-0153",-12.5,38,3.57095890410959,1366.70684931507,335.051397260274
"005-01-0300",-27.5,26.5,4.44493150684931,908.383561643836,325.509260273973
"005-01-0301",-27.5,26.5,4.44493150684931,908.383561643836,325.509260273973
"005-01-0302",-29,24,4.69260273972603,864.153424657534,344.579506849315
"005-01-0303",-21.5,34.5,4.14246575342466,1090.27945205479,337.423780821918
"005-01-0304",-23,32,4.57479452054794,1038.02739726027,350.248328767123
"005-01-0305",-19.5,36.5,3.69643835616438,1145.88493150685,335.647561643836
"005-01-0306",-20,36,3.76821917808219,1127.25479452055,339.599780821918
"005-01-0307",-27,28,4.52054794520548,935.320547945205,337.311561643836
"005-01-0308",-26.5,28,4.33534246575342,939.243835616438,322.193534246575
"005-01-0309",-27,28,4.63671232876712,941.413698630137,357.38301369863
"005-02-0300",-29,24,4.69260273972603,864.153424657534,344.579506849315
"005-02-0301",-28.5,24.5,4.67287671232877,876.186301369863,331.984657534247
"005-02-0302",-26,29.5,4.39123287671233,967.452054794521,358.901479452055
"005-02-0303",-26.5,28,4.33534246575342,939.243835616438,322.193534246575
"005-02-0304",-25,30,4.36547945205479,983.079452054795,358.357917808219
"005-02-0305",-27.5,27,4.6586301369863,916.909589041096,327.380164383562
"005-02-0306",-23.5,32,4.12767123287671,1027.87945205479,354.491616438356
"005-02-0307",-27,27.5,4.66356164383562,928.26301369863,356.648328767123
"005-03-0300",-25.5,29.5,4.2027397260274,970.235616438356,319.044383561644
"005-03-0301",-28,26,4.48164383561644,894.750684931507,331.684821917808
"005-03-0302",-28,26,4.46849315068493,902.92602739726,331.679561643836
"005-03-0303",-25,30,4.36547945205479,983.079452054795,358.357917808219
"005-03-0304",-25,30,4.36547945205479,983.079452054795,358.357917808219
"005-03-0305",-25,30,4.36547945205479,983.079452054795,358.357917808219
"005-03-0306",-26,29,4.50958904109589,963.375342465753,353.842849315069
"005-03-0307",-26,29,4.50958904109589,963.375342465753,353.842849315069
"005-03-0308",-28,25.5,4.62082191780822,890.739726027397,357.39704109589
"005-03-0309",-28,25.5,4.62082191780822,890.739726027397,357.39704109589
"005-03-0310",-28,25.5,4.62082191780822,890.739726027397,357.39704109589
"005-03-0311",-28,25.5,4.62082191780822,890.739726027397,357.39704109589
"005-03-0312",-26,29,4.38465753424658,957.676712328767,329.945424657534
"005-03-0313",-25.5,29.5,4.26575342465753,970.060273972603,341.335671232877
"005-03-0314",-22,34,4.04986301369863,1078.31232876712,343.301260273973
"005-03-0315",-22,34,4.04986301369863,1078.31232876712,343.301260273973
"005-03-0316",-21.5,34.5,3.95945205479452,1096.67945205479,339.396383561644
"005-03-0317",-27,27.5,4.5786301369863,928.197260273973,349.431232876712
"005-03-0318",-27,27.5,4.5786301369863,928.197260273973,349.431232876712
"005-04-0301",-24.5,31,4.27890410958904,998.641095890411,341.530301369863
"005-04-0302",-23.5,32.5,4.11452054794521,1031.56164383562,341.347945205479
"005-04-0303",-21.5,34.5,4.14246575342466,1090.27945205479,337.423780821918
"005-04-0304",-21.5,34.5,4.14246575342466,1090.27945205479,337.423780821918
"005-04-0305",-23,32.5,4.32109589041096,1046.2904109589,342.058082191781
"005-04-0306",-21,34.5,4.13315068493151,1097.62191780822,327.867616438356
"005-04-0307",-20.5,35.5,3.83232876712329,1116.77808219178,343.157479452055
"005-04-0308",-23.5,32.5,4.12328767123288,1035.26575342466,351.843945205479
"005-04-0309",-25.5,29.5,4.34356164383562,968.701369863014,317.383890410959
"005-04-0310",-27.5,27,4.6586301369863,916.909589041096,327.380164383562
"005-04-0311",-25.5,29.5,4.1813698630137,971.134246575342,340.362520547945
"005-04-0312",-25.5,29.5,4.1813698630137,971.134246575342,340.362520547945
"005-04-0313",-27,27.5,4.66356164383562,928.26301369863,356.648328767123
"005-05-0300",-27.5,26.5,4.47287671232877,910.005479452055,354.833534246575
"005-05-0301",-27.5,26.5,4.47287671232877,910.005479452055,354.833534246575
"005-05-0302",-27.5,26.5,4.47287671232877,910.005479452055,354.833534246575
"005-05-0303",-27.5,26.5,4.47287671232877,910.005479452055,354.833534246575
"005-05-0304",-21.5,34.5,4.14246575342466,1090.27945205479,337.423780821918
"005-05-0305",-23,32,4.57479452054794,1038.02739726027,350.248328767123
"005-05-0306",-23,32,4.57479452054794,1038.02739726027,350.248328767123
"005-05-0307",-23,32,4.57479452054794,1038.02739726027,350.248328767123
"005-05-0308",-20.5,35.5,3.81808219178082,1115.48493150685,342.112438356164
"005-05-0309",-23.5,32.5,4.12328767123288,1035.26575342466,351.843945205479
"005-05-0310",-26,29,4.38465753424658,957.676712328767,329.945424657534
"005-05-0311",-27.5,27,4.6586301369863,916.909589041096,327.380164383562
"005-05-0312",-26,29,4.20493150684931,960.613698630137,321.229150684931
"005-05-0313",-26,29,4.20493150684931,960.613698630137,321.229150684931
"005-05-0314",-29,24.5,4.75780821917808,865.052054794521,349.089315068493
"005-05-0315",-27,28,4.63671232876712,941.413698630137,357.38301369863
"005-05-0317",-27,28,4.63671232876712,941.413698630137,357.38301369863
"005-06-0300",-27.5,26.5,4.44493150684931,908.383561643836,325.509260273973
"005-06-0301",-27.5,27,4.6586301369863,916.909589041096,327.380164383562
"005-07-0300",-27.5,27,4.6586301369863,916.909589041096,327.380164383562
"005-07-0301",-25.5,30,4.27671232876712,976.81095890411,335.859726027397
"005-07-0302",-25.5,30,4.27671232876712,976.81095890411,335.859726027397
"005-07-0303",-21.5,34.5,3.95945205479452,1096.67945205479,339.396383561644
"006-00-0625",-13,36.5,3.06027397260274,1208.32876712329,341.926575342466
"006-00-0626",-13,37,2.91506849315068,1245.3698630137,341.023561643836
"006-00-0627",-12.5,37.5,2.9013698630137,1298.30136986301,338.761643835616
"006-00-0628",-13,37.5,2.91232876712329,1295.45205479452,338.717808219178
"006-00-0629",-13,37.5,2.93972602739726,1298.52054794521,338.647671232877
"006-00-0630",-13.5,37,2.71780821917808,1245.58904109589,342.978630136986
"006-00-0631",-13.5,37.5,2.70684931506849,1244.49315068493,343.15397260274
"006-00-PP05",-13,36.5,3.02465753424658,1223.67123287671,343.250410958904
"006-00-PP10",-13,37,3.00821917808219,1224.43835616438,343.758904109589
"006-00-PP50",-13,37,3.00821917808219,1224.43835616438,343.758904109589
"009-01-0032",-22,34.5,3.83082191780822,1026.1095890411,343.164931506849
"009-01-0033",-26.5,30,4.2958904109589,902.109589041096,354.847123287671
"009-01-0034",-24,32,4.01575342465753,956.904109589041,333.808219178082
"009-01-0035",-24,32,3.94794520547945,954.465753424658,341.71397260274
"009-01-0036",-24,32,3.94794520547945,954.465753424658,341.71397260274
"009-01-0037",-23,34,3.46438356164384,1006.52054794521,328.694794520548
"009-01-0038",-23,33,4.12054794520548,988.328767123288,343.079452054795
"009-01-0039",-23,33,4.12054794520548,988.328767123288,343.079452054795
"009-01-0040",-22.5,34.5,3.88904109589041,1017.45205479452,341.135342465753
"009-01-0041",-22.5,34.5,3.88904109589041,1017.45205479452,341.135342465753
"009-01-0042",-22.5,34,3.93630136986301,1012.1095890411,333.628493150685
"009-01-0043",-22.5,33.5,4.02534246575342,1000.65753424658,339.305205479452
"009-01-0044",-23,33.5,3.6,993.397260273973,333.22301369863
"009-01-0045",-23,33.5,3.6,993.397260273973,333.22301369863
"009-01-0046",-26.5,30,4.24246575342466,900.575342465753,350.450410958904
"009-01-0047",-26.5,30,4.24246575342466,900.575342465753,350.450410958904
"009-01-0048",-26.5,30,4.24246575342466,900.575342465753,350.450410958904
"009-01-0049",-26.5,30,4.24246575342466,900.575342465753,350.450410958904
"009-01-0050",-26,30.5,4.11986301369863,921.123287671233,360.164383561644
"009-01-0051",-26,30.5,4.11986301369863,921.123287671233,360.164383561644
"009-01-0052",-26.5,30,4.24246575342466,900.575342465753,350.450410958904
"009-01-0053",-22.5,34.5,3.88904109589041,1017.45205479452,341.135342465753
"009-01-0054",-22.5,34.5,3.88904109589041,1017.45205479452,341.135342465753
"009-01-0055",-22,34.5,3.83082191780822,1026.1095890411,343.164931506849
"009-01-0056",-27.5,29,4.36849315068493,886.438356164384,342.932602739726
"009-01-0057",-26.5,30,4.26575342465753,903.479452054794,341.915616438356
"009-01-0058",-26.5,30,4.26575342465753,903.479452054794,341.915616438356
"009-01-0059",-26.5,30,4.24246575342466,900.575342465753,350.450410958904
"009-01-0060",-25,31,3.93972602739726,939.506849315069,330.292602739726
"009-01-0061",-26.5,30,4.24246575342466,900.575342465753,350.450410958904
"009-01-0062",-26.5,30,4.24246575342466,900.575342465753,350.450410958904
"009-01-0063",-26.5,30,4.24246575342466,900.575342465753,350.450410958904
"009-01-0064",-24,32,4.01575342465753,956.904109589041,333.808219178082
"009-01-0065",-27,29.5,4.54109589041096,890.602739726027,355.636164383562
"009-01-0066",-27,29.5,4.54109589041096,890.602739726027,355.636164383562
"009-01-0067",-28,28.5,4.52739726027397,871.945205479452,359.390684931507
"009-01-0068",-28,28.5,4.56575342465753,868,357.867397260274
"009-01-0069",-28,28.5,4.5527397260274,873.013698630137,349.913424657534
"009-01-0070",-27,29,4.65753424657534,885.534246575342,365.913424657534
"009-01-0071",-27,29,4.65753424657534,885.534246575342,365.913424657534
"009-01-0072",-27,29,4.65753424657534,885.534246575342,365.913424657534
"009-01-0073",-27,29,4.65753424657534,885.534246575342,365.913424657534
"009-01-0074",-27,29,4.73835616438356,882.301369863014,365.400547945205
"009-01-0075",-27,29,4.73835616438356,882.301369863014,365.400547945205
"009-01-0076",-25,31.5,4.17465753424658,937.342465753425,353.001643835616
"009-01-0077",-25,31.5,4.17465753424658,937.342465753425,353.001643835616
"009-01-0078",-25,31.5,4.17465753424658,937.342465753425,353.001643835616
"009-01-0079",-24.5,31.5,4.12191780821918,946.13698630137,346.470136986301
"009-01-0080",-22.5,33.5,4.02534246575342,1000.65753424658,339.305205479452
"009-01-0081",-23,33.5,4.02739726027397,991.917808219178,343.088219178082
"009-01-0082",-23.5,32.5,4.16712328767123,970.794520547945,348.140273972603
"009-01-0083",-23,33.5,4.02739726027397,991.917808219178,343.088219178082
"009-01-0084",-28.5,28,4.9013698630137,853.72602739726,371.789589041096
"009-01-0085",-28.5,28,4.9013698630137,853.72602739726,371.789589041096
"009-01-0086",-30,27,5.07397260273973,825.643835616438,369.273424657534
"009-01-0087",-30,27,5.07397260273973,825.643835616438,369.273424657534
"009-01-0088",-30.5,26.5,5.1986301369863,816.13698630137,368.214794520548
"009-01-0089",-30.5,26.5,5.1986301369863,816.13698630137,368.214794520548
"009-01-0090",-28.5,28.5,4.5972602739726,860.547945205479,362.912876712329
"009-01-0091",-28.5,28.5,4.5972602739726,860.547945205479,362.912876712329
"009-01-0092",-25.5,30.5,4.62054794520548,919.095890410959,355.831232876712
"009-01-0093",-22,34.5,3.82808219178082,1021.58904109589,344.635616438356
"009-01-0094",-22,34.5,3.82808219178082,1021.58904109589,344.635616438356
"009-01-0095",-22,34.5,3.82808219178082,1021.58904109589,344.635616438356
"009-01-0096",-23,33,4.08150684931507,987.835616438356,340.037260273973
"009-01-0097",-23,33,4.08150684931507,987.835616438356,340.037260273973
"009-01-0098",-22,34.5,3.87465753424658,1022.19178082192,337.448767123288
"009-01-0099",-27.5,29.5,4.32534246575342,889.86301369863,357.155068493151
"009-01-0100",-26.5,30,4.24246575342466,900.575342465753,350.450410958904
"009-01-0101",-31.5,26,5.34178082191781,802.13698630137,373.602191780822
"009-01-0102",-24.5,31.5,3.92123287671233,948.328767123288,334.259726027397
"009-01-0103",-24.5,31.5,3.92123287671233,948.328767123288,334.259726027397
"009-01-0104",-24.5,31.5,4.12191780821918,946.13698630137,346.470136986301
"009-01-0105",-29.5,27.5,4.87123287671233,845.506849315069,365.157260273973
"009-01-0106",-29.5,27.5,4.87123287671233,845.506849315069,365.157260273973
"009-01-0109",-29,27.5,4.85616438356164,849.534246575342,365.683287671233
"009-01-0113",-28.5,28,4.5958904109589,858.082191780822,364.762739726027
"009-01-0114",-25.5,31,3.97260273972603,932.356164383562,334.29698630137
"009-01-0115",-25,31.5,4.17465753424658,937.342465753425,353.001643835616
"009-01-0116",-25,31,4.16643835616438,934.27397260274,333.711780821918
"009-01-0117",-24,32,3.86164383561644,959.835616438356,343.478356164384
"009-01-0118",-24,32,3.86164383561644,959.835616438356,343.478356164384
"009-01-0119",-24,32,3.86164383561644,959.835616438356,343.478356164384
"009-01-0120",-22.5,34.5,3.88904109589041,1017.45205479452,341.135342465753
"009-01-0121",-23,33.5,3.6,993.397260273973,333.22301369863
"009-01-0122",-24,32,3.86164383561644,959.835616438356,343.478356164384
"009-01-0123",-24,32,3.86164383561644,959.835616438356,343.478356164384
"009-01-0124",-24,32,3.86164383561644,959.835616438356,343.478356164384
"009-01-0125",-24,32,3.86164383561644,959.835616438356,343.478356164384
"009-01-0126",-24,32,3.86164383561644,959.835616438356,343.478356164384
"009-01-0127",-26.5,30,4.24246575342466,900.575342465753,350.450410958904
"009-01-0128",-22,34.5,3.82808219178082,1021.58904109589,344.635616438356
"009-01-0129",-22,34.5,3.87465753424658,1022.19178082192,337.448767123288
"009-01-0130",-28,28,4.32602739726027,880.767123287671,349.881278538813
"009-01-0131",-27,29,4.73835616438356,882.301369863014,365.400547945205
"009-01-0132",-24,31.5,4.44383561643836,958.27397260274,355.004931506849
"009-01-0133",-25,30.5,4.60205479452055,923.369863013699,366.88
"009-01-0134",-22.5,34.5,3.88904109589041,1017.45205479452,341.135342465753
"009-01-0135",-23,33,4.12054794520548,988.328767123288,343.079452054795
"009-01-0136",-23,33,4.12054794520548,988.328767123288,343.079452054795
"009-01-0137",-23,33,4.12054794520548,988.328767123288,343.079452054795
"009-01-0138",-24,31.5,4.44383561643836,958.27397260274,355.004931506849
"009-01-0139",-22,34.5,3.78493150684932,1025.69863013699,343.804931506849
"009-01-0140",-26.5,30,4.26575342465753,903.479452054794,341.915616438356
"009-01-0141",-24.5,31.5,3.92123287671233,948.328767123288,334.259726027397
"009-01-0142",-26,29.5,4.61232876712329,899.397260273973,353.367671232877
"009-01-0143",-22.5,33.5,4.03082191780822,999.123287671233,342.340821917808
"009-01-0144",-23,33,4.23698630136986,986.575342465753,356.501917808219
"010-0C-0001",-21,32.5,4.13698630136986,1034.19178082192,344.044712328767
"010-0C-0002",-20,35,4.00383561643836,1105.68767123288,339.659397260274
"010-0C-0003",-20,35,4.00383561643836,1105.68767123288,339.659397260274
"010-0C-0004",-20,35,4.00383561643836,1105.68767123288,339.659397260274
"010-0C-0005",-20.5,33,4.06849315068493,1053.8301369863,346.864219178082
"010-0C-0006",-20.5,33,4.06849315068493,1053.8301369863,346.864219178082
"010-0C-0007",-21,33,4.02027397260274,1042.41095890411,347.535780821918
"010-0C-0008",-21,33,4.02520547945205,1047.86849315069,342.415780821918
"010-0C-0009",-20.5,34,3.96547945205479,1065.73150684932,339.680438356164
"010-0C-0010",-21,32.5,4.12219178082192,1030.61917808219,343.246904109589
"010-0C-0011",-20.5,32,4.18246575342466,1026.30136986301,354.684493150685
"010-0C-0012",-20.5,33,4.03342465753425,1055.5397260274,349.781917808219
"010-0C-0013",-21,31.5,4.21315068493151,1019.24383561644,350.267616438356
"010-0C-0014",-20.5,34,4.02958904109589,1069.98356164384,341.314630136986
"010-0C-0015",-20.5,34,4.02958904109589,1069.98356164384,341.314630136986
"010-0C-0016",-20,33.5,4.07506849315068,1063.05753424658,344.400657534247
"010-0C-0017",-20,33.5,4.07506849315068,1063.05753424658,344.400657534247
"010-0C-0018",-20,33.5,4.07506849315068,1063.05753424658,344.400657534247
"010-0C-0020",-20,33.5,4.07506849315068,1063.05753424658,344.400657534247
"010-0C-0021",-20,33.5,4.07506849315068,1063.05753424658,344.400657534247
"010-0C-0022",-20,35,4.00383561643836,1105.68767123288,339.659397260274
"010-0C-0023",-20,35,4.00383561643836,1105.68767123288,339.659397260274
"010-0C-0024",-20,35,4.00383561643836,1105.68767123288,339.659397260274
"010-0C-0025",-20,35,4.00383561643836,1105.68767123288,339.659397260274
"010-0C-0026",-20,33.5,4.13150684931507,1068.12054794521,345.538630136986
"010-0C-0027",-20,35,4.00383561643836,1105.68767123288,339.659397260274
"010-0C-0028",-20,35,4.00383561643836,1105.68767123288,339.659397260274
"010-0C-0029",-20,35,3.97205479452055,1107.52876712329,340.883287671233
"010-0C-0030",-20,35,3.97205479452055,1107.52876712329,340.883287671233
"010-0C-0031",-20,35,3.97205479452055,1107.52876712329,340.883287671233
"010-0C-0032",-20,35.5,3.85808219178082,1109.85205479452,327.381917808219
"010-0C-0033",-20,33.5,4.13260273972603,1063.45205479452,345.403616438356
"010-0C-0034",-20,33.5,4.13260273972603,1063.45205479452,345.403616438356
"010-0C-0035",-20,35,4.00383561643836,1105.68767123288,339.659397260274
"010-0C-0036",-20,35,4.00383561643836,1105.68767123288,339.659397260274
"010-0C-0037",-20,35,4.00383561643836,1105.68767123288,339.659397260274
"010-0C-0038",-20,35,4.00383561643836,1105.68767123288,339.659397260274
"010-0C-0039",-20,35,4.00383561643836,1105.68767123288,339.659397260274
"010-0C-0040",-20,37,3.8,1152.83287671233,325.388273972603
"010-0C-0041",-20,37,3.8,1152.83287671233,325.388273972603
"010-0C-0042",-20.5,34,3.92876712328767,1079.34246575342,335.777315068493
"010-0C-0043",-20.5,34,3.92876712328767,1079.34246575342,335.777315068493
"010-0C-0044",-21,32.5,4.13698630136986,1034.19178082192,344.044712328767
"010-0C-0045",-21,32.5,4.13698630136986,1034.19178082192,344.044712328767
"010-0C-0046",-20.5,32,4.18246575342466,1026.30136986301,354.684493150685
"010-0C-0047",-21,31.5,4.23397260273973,1013.39178082192,350.865534246575
"010-0C-0048",-20,35,4.00383561643836,1105.68767123288,339.659397260274
"010-0C-0049",-20,35,4.00383561643836,1105.68767123288,339.659397260274
"010-0C-0050",-20,37,3.79068493150685,1163.59452054795,322.097095890411
"010-0C-0051",-20,37,3.79068493150685,1163.59452054795,322.097095890411
"010-0C-0052",-20,37,3.79068493150685,1163.59452054795,322.097095890411
"010-0C-0053",-20,35,4.00383561643836,1105.68767123288,339.659397260274
"010-0C-0054",-20,35,4.00383561643836,1105.68767123288,339.659397260274
"010-0C-0055",-20,35,4.00383561643836,1105.68767123288,339.659397260274
"010-0C-0056",-20,35,4.00383561643836,1105.68767123288,339.659397260274
"010-0C-0057",-20,33.5,4.07506849315068,1063.05753424658,344.400657534247
"010-0C-0058",-20,33.5,4.07506849315068,1063.05753424658,344.400657534247
"010-0C-0059",-21,33,4.02520547945205,1047.86849315069,342.415780821918
"010-0C-0060",-21,33,4.02520547945205,1047.86849315069,342.415780821918
"010-0C-0061",-21,33,4.02520547945205,1047.86849315069,342.415780821918
"010-0C-0062",-20,34.5,3.98356164383562,1086.15890410959,346.287342465753
"010-0C-0063",-20,35.5,3.85808219178082,1109.85205479452,327.381917808219
"010-0C-0064",-20,34.5,3.98356164383562,1086.15890410959,346.287342465753
"010-0C-0065",-20.5,34,4.02958904109589,1069.98356164384,341.314630136986
"010-0C-0066",-20,35.5,3.85808219178082,1109.85205479452,327.381917808219
"010-0C-0067",-20,35.5,3.85808219178082,1109.85205479452,327.381917808219
"010-0C-0068",-20,34.5,3.98356164383562,1086.15890410959,346.287342465753
"010-0C-0069",-20,35.5,3.8958904109589,1111.69315068493,344.870575342466
"010-0C-0071",-20,34.5,3.95013698630137,1097.22739726027,344.993315068493
"010-0C-0072",-20,34.5,3.95013698630137,1097.22739726027,344.993315068493
"010-0C-0073",-20,34.5,3.95013698630137,1097.22739726027,344.993315068493
"010-0C-0074",-20,34.5,3.95013698630137,1097.22739726027,344.993315068493
"010-0C-0075",-20,33.5,4.07506849315068,1063.05753424658,344.400657534247
"010-0C-0076",-20,33.5,4.07506849315068,1063.05753424658,344.400657534247
"010-0C-0077",-20.5,34,4.02958904109589,1069.98356164384,341.314630136986
"010-0C-0078",-20.5,32,4.18246575342466,1026.30136986301,354.684493150685
"010-0C-0079",-20.5,32,4.18246575342466,1026.30136986301,354.684493150685
"010-0C-0081",-21,33,4.02739726027397,1044.75616438356,347.323616438356
"010-0C-0082",-21,33,4.02739726027397,1044.75616438356,347.323616438356
"010-0C-0083",-20.5,32,4.18246575342466,1026.30136986301,354.684493150685
"010-0C-0084",-20.5,33,4.03342465753425,1055.5397260274,349.781917808219
"010-0C-0085",-20.5,32,4.18246575342466,1026.30136986301,354.684493150685
"010-0C-0086",-21,32.5,4.02794520547945,1030.81643835616,345.985753424658
"010-0C-0087",-21,32.5,4.02794520547945,1030.81643835616,345.985753424658
"010-0C-0088",-21,32.5,4.02794520547945,1030.81643835616,345.985753424658
"010-0C-0089",-20.5,34.5,3.89369863013699,1088.89863013699,333.894136986301
"010-0C-0090",-20.5,34.5,3.89369863013699,1088.89863013699,333.894136986301
"010-0C-0091",-20.5,34.5,3.89369863013699,1088.89863013699,333.894136986301
"010-0C-0092",-20.5,34,4.02958904109589,1069.98356164384,341.314630136986
"010-0C-0093",-20.5,34,4.02958904109589,1069.98356164384,341.314630136986
"010-0C-0094",-20.5,34,4.02958904109589,1069.98356164384,341.314630136986
"010-0C-0095",-21,32.5,4.02794520547945,1030.81643835616,345.985753424658
"010-0C-0096",-21,31.5,4.19397260273973,1017.97260273973,352.163068493151
"010-0C-0097",-21,31.5,4.1758904109589,1011.90136986301,352.015780821918
"010-0C-0098",-21,32.5,4.09315068493151,1032.87671232877,349.95901369863
"010-0C-0099",-21,32.5,4.09315068493151,1032.87671232877,349.95901369863
"010-0C-0100",-21,32.5,4.09315068493151,1032.87671232877,349.95901369863
"010-0C-0101",-21,32.5,4.09315068493151,1032.87671232877,349.95901369863
"010-0C-0102",-20.5,32,4.18246575342466,1026.30136986301,354.684493150685
"010-0C-0103",-20.5,32,4.18246575342466,1026.30136986301,354.684493150685
"010-0C-0104",-21,31.5,4.23397260273973,1013.39178082192,350.865534246575
"010-0C-0105",-20.5,33,4.0772602739726,1049.51232876712,350.667397260274
"010-0C-0106",-20.5,33,4.0772602739726,1049.51232876712,350.667397260274
"010-0C-0107",-20,35.5,3.85808219178082,1109.85205479452,327.381917808219
"010-0C-0108",-20.5,33,4.0772602739726,1049.51232876712,350.667397260274
"010-0C-0109",-20.5,33,4.03342465753425,1055.5397260274,349.781917808219
"010-0C-0110",-19.5,37.5,3.71452054794521,1169.31506849315,343.487123287671
"010-0C-0111",-19.5,37,3.77315068493151,1154.71780821918,343.124164383562
"010-0C-0112",-19.5,37,3.77315068493151,1154.71780821918,343.124164383562
"010-0C-0113",-19.5,37,3.77315068493151,1154.71780821918,343.124164383562
"010-0C-0114",-19.5,36,3.89917808219178,1123.35342465753,339.05797260274
"010-0C-0115",-19.5,36,3.89917808219178,1123.35342465753,339.05797260274
"010-0C-0116",-19.5,36,3.89917808219178,1123.35342465753,339.05797260274
"010-0C-0117",-19.5,36.5,3.79342465753425,1148.77808219178,341.986191780822
